,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,100.0,371.15335243942076,249.99833444671486,24.998334446714864,62.81089694696348,278.4222825573587,61.48844557057939,135.92480969059216,200.0,32.58505764992463,149.99833444671486,74.99833444671486,63.74833444671487,94.99833444671486,216.88082648743466,79.99833444671486,79.99833444671486,229.99833444671486,400.0
1,100.0,371.25532127515726,249.98838401785872,24.988384017858728,62.194246203448415,271.39776225023127,60.87804557948996,136.75925664748976,200.0,39.98838401785873,149.98838401785872,74.98838401785872,63.73838401785873,94.98838401785872,216.88226236563835,79.98838401785872,79.98838401785872,229.98838401785872,400.0
2,100.0,371.15479132207275,249.99691675315728,24.996916753157283,63.32421455190486,271.15177605721556,60.61429543884865,136.21224381217257,200.0,39.99691675315729,149.99691675315728,74.9969167531573,63.74691675315729,94.9969167531573,216.82370624561503,79.9969167531573,79.9969167531573,229.99691675315728,400.0
3,100.01977403162394,371.06591415375647,250.0,25.0,60.619214431183885,283.87785135597517,63.75,130.13443878565448,200.01977403162397,32.980155179236206,149.95245857015615,75.0,63.75,95.0,216.81014296087858,80.0,80.0,230.0,400.0197740316239
4,100.0113640820736,370.4720435358632,250.0,25.0,62.06891255712629,274.0068432431099,63.497374900304614,142.31883385440165,200.01136408207358,31.16693890651644,150.0,75.0,62.527795953669845,95.0,216.90646436098106,80.0,80.0,230.0,400.0113640820736
5,100.00266557212552,371.1605449755286,250.0,25.0,62.00999054858736,273.32398300881636,61.15130717903991,136.1888629425547,200.00266557212555,38.48233067411764,150.0,75.0,63.75,95.0,216.9243327505418,80.0,80.0,230.0,400.00266557212547
6,100.00098876748478,371.2187537487652,250.0,25.0,62.560565677656776,268.4776356660991,63.06697687669026,148.33308640026064,200.00098876748478,37.11837127001173,150.0,75.0,63.65635160418395,95.0,208.56441507267826,80.0,80.0,230.0,400.0009887674847
7,100.0,372.48978296950844,249.99956562804954,24.999565628049538,63.74956562804953,258.47560878606663,63.45597475522527,148.22886189862152,200.0,35.91266715304153,149.99956562804954,74.99956562804954,63.74956562804953,94.99956562804954,216.94162585465733,79.99956562804954,79.99956562804954,229.99956562804954,400.0
8,100.0,371.0928159110691,249.98373825790904,24.983738257909,62.39365825405567,262.8523439112157,63.733738257909,142.41800808451745,200.0,39.983738257909,149.98373825790904,74.98373825790898,63.733738257909,94.98373825790898,216.92221482046105,79.98373825790898,79.98373825790898,229.98373825790904,400.0
9,100.00717442114133,371.2256241350953,250.0,24.96071144437129,61.058096308464364,276.56035492978316,60.0767500424038,136.78109052516683,200.00717442114134,36.667731676239285,150.0,75.0,63.75,95.0,216.89767546912017,80.0,80.0,230.0,400.0071744211413
10,100.0,371.01240158796406,249.92169320806866,24.995829773968147,63.745829773968154,264.7246309597507,63.745829773968154,142.2988986293561,200.0,37.226389458060154,149.99582977396815,74.99582977396815,63.55801468930771,94.99582977396815,216.7957671928869,79.99582977396815,79.99582977396815,229.99582977396815,400.0
11,100.00386897526764,370.4056267883545,250.0,25.0,61.61060620488654,281.3396469767667,62.74136829059806,130.33664717142182,200.11368133035566,40.0,150.0,75.0,63.75,95.0,212.69392906792245,80.0,80.0,230.0,400.0038689752676
12,100.01179517085419,371.9827835956538,250.0,25.0,61.74448373896267,265.262942104433,59.61124927791362,148.2646667000351,200.0117951708542,39.519766338848854,150.0,75.0,63.75,95.0,212.82808819498985,80.0,80.0,230.0,400.0117951708542
13,100.00577575312575,369.6107263479983,250.0,25.0,59.86482139082194,267.150626169991,63.75,148.1003668004334,200.00577575312576,38.13522345385798,150.0,75.0,63.75,95.0,212.62032046302537,80.0,80.0,230.0,400.0057757531257
14,100.03123538629791,371.0746491582639,250.0,25.0,63.75,260.3439248068613,62.0189332252726,148.3346299955747,200.03123538629794,36.776929712496305,150.0,75.0,63.75,95.0,216.85635305632286,80.0,80.0,230.0,400.0312353862979
15,100.00219085871463,370.89715034101096,250.0,25.0,59.985405448165125,268.29561222295473,59.95824816803597,148.28197807401125,200.0021908587146,34.99577089354199,150.0,75.0,63.75,95.0,216.8287270451057,80.0,80.0,230.0,400.0021908587146
16,100.0,368.31362098966105,249.98855015058808,24.988550150588082,63.73855015058809,274.6000596908942,59.93144802561837,142.07540651411034,200.0,33.99833993472803,149.98855015058808,74.79513979452429,63.73855015058809,94.98855015058808,216.88975769033254,79.98855015058808,79.98855015058808,229.98855015058808,400.0
17,100.00273200498717,372.04599561817633,250.0,24.859793664036218,63.104744642684715,266.8068145665257,63.75,142.03907840144777,200.0027320049872,36.95890230052233,150.0,75.0,61.55280365131222,95.0,216.87269595145077,80.0,80.0,230.0,400.0027320049872
18,100.02499104912008,371.1949158864091,250.0,25.0,63.446453135038276,270.88647661902877,63.75,136.19101737406584,200.02499104912008,36.84011371890488,150.0,75.0,63.75,95.0,216.86536950850856,80.0,80.0,230.0,400.0249910491201
19,100.00213598036198,373.3541928408909,250.0,25.0,62.70367099966119,272.03185933138366,60.029042628668186,135.72539541025378,200.00213598036197,38.47853970592653,150.0,75.0,63.75,95.0,216.92036931798717,80.0,80.0,230.0,400.00213598036197
20,100.0,434.0646410492985,250.0,25.0,60.57302823841408,246.70438488676615,61.47453917417963,100.0,200.0,39.540014898421504,150.0,75.0,63.75,95.0,216.89239722514935,80.0,80.0,230.0,400.0
21,100.0,370.79066040889086,249.9981640409788,24.998164040978786,59.619317543977076,265.4223492686754,56.63351844979382,154.5523556806352,200.0,39.45451560824762,149.9981640409788,74.99816404097878,63.74816404097878,94.99816404097878,212.7945577451157,79.99816404097878,79.99816404097878,229.9981640409788,400.0
22,100.01615399735034,371.2533461473807,250.0,25.0,61.65534892236668,260.5960039501813,60.658075320385066,148.1669849863199,200.01615399735033,40.0,150.0,75.0,63.75,95.0,216.8709175717511,80.0,80.0,230.0,400.0161539973504
23,100.0,371.8806900835152,249.9975669861009,24.997566986100896,60.529283729517424,270.41839425594975,60.66919452142857,147.70907060576894,200.0,35.34939150546526,149.9975669861009,74.99756698610089,63.7475669861009,94.99756698610089,212.7168677473151,79.99756698610089,79.99756698610089,229.9975669861009,400.0
24,100.0,371.27838696190184,249.9958503448822,24.995850344882193,62.46543192795518,258.7869789648741,61.44681788424749,148.2927703232237,200.39512020826947,39.93190480833075,149.9958503448822,74.9958503448822,63.74585034488219,94.9958503448822,216.6907262277567,79.9958503448822,79.9958503448822,229.9958503448822,400.0
25,100.0,370.9666604571911,249.9950928917265,24.995092891726497,62.428081915409344,258.52243951178156,62.68018658302553,148.16847506547649,200.0,39.567103834980514,149.9950928917265,74.9950928917265,63.74509289172649,94.9950928917265,216.96152689213184,79.9950928917265,79.9950928917265,229.9950928917265,400.0
26,100.00765032407051,368.8922095039114,249.5620475503716,25.0,62.00081225731363,268.06408935235476,60.925746643506436,142.83816288419612,200.0076503240705,40.0,150.0,75.0,63.75,95.0,216.943106764368,80.0,80.0,230.0,400.00765032407054
27,100.0,369.97908877578374,249.99108838065553,24.525668435402594,61.71650667264965,274.62455823377127,57.01283913268942,148.17552952398643,200.0,39.99108838065556,149.99108838065553,74.99108838065555,63.4028275945964,94.99108838065555,208.63548973179851,79.99043673291172,79.99108838065555,229.99108838065553,400.0
28,100.01477274962089,370.29422046805576,250.0,25.0,63.75,263.894641726823,62.313780459357,142.37405730891777,200.01477274962085,39.878114984241975,150.0,75.0,63.75,95.0,216.7000793233607,80.0,80.0,230.0,400.01477274962093
29,100.0,372.81840865516705,249.9954202270073,24.995420227007273,61.62831586358357,265.1945328982915,63.74542022700727,142.0445425514413,200.0,36.89412767096732,149.99486735231417,74.99542022700726,63.74542022700727,94.99542022700726,216.96671255268956,79.99542022700726,79.99542022700726,229.9954202270073,400.0
30,100.0,371.0431961766668,250.0,24.962924182575243,58.294856505616174,272.0556362583986,63.59406797581404,142.44952982435854,200.0,37.340536127669516,150.0,75.0,61.58004568054076,94.74844943970508,216.8650739183541,80.0,80.0,230.0,400.0
31,100.00585989398782,373.40213889982147,250.0,25.0,63.75,261.61687687959153,63.3944541221764,154.491761014271,200.00585989398778,38.344180295358534,150.0,75.0,63.69563784819764,95.0,204.28670174869555,80.0,80.0,230.0,400.0058598939878
32,100.0,371.8503856204055,249.99664441015423,24.99664441015423,60.46010106613119,265.4919126601952,62.15119210483303,142.47438033910794,200.0,39.996644410154225,149.99664441015423,74.99664441015422,63.746644410154225,94.99664441015422,216.85579628793897,79.99664441015422,79.99664441015422,229.99664441015423,400.0
33,100.0,371.64362381380255,249.99768298219516,24.997682982195162,63.74768298219516,269.71337167439845,61.27866347327928,136.0973027413553,200.0,39.99768298219516,149.99768298219516,74.99768298219517,63.74768298219516,94.99768298219517,216.79347336393786,79.99768298219517,79.99768298219517,229.99768298219516,400.0
34,100.0,370.504399483137,249.99956795372762,24.999567953727627,59.86368817604788,268.91986645356786,59.16465114261291,142.1459190251681,201.90813586177882,39.99956795372763,149.99956795372762,74.99956795372763,63.62912901446018,94.99956795372763,216.86896335222303,79.99956795372763,79.99956795372763,229.99956795372762,400.0
35,100.0,371.2580218643725,249.99712039240546,24.997120392405456,60.678931421548704,263.47106129995086,63.747120392405456,148.15722755464557,200.0,39.47839767065141,149.99712039240546,74.99712039240545,63.747120392405456,94.99712039240545,212.48533834769248,79.99712039240545,79.99712039240545,229.99712039240546,400.0
36,100.01260447982607,373.71691509810233,250.0,25.0,62.38033778912741,273.6865392945483,63.75,141.93685612020744,200.01260447982602,40.0,150.0,75.0,58.940598883280835,95.0,208.55026747727894,80.0,80.0,230.0,400.01260447982617
37,100.0021684071495,372.2483240894578,250.0,25.0,62.18887038506852,268.54782798263335,58.562676275529384,148.27570351655731,200.0021684071495,36.62676004824111,150.0,75.0,63.75,95.0,212.79280273499432,80.0,80.0,230.0,400.0021684071495
38,100.02054179630333,372.1113406588477,250.0,25.0,59.38302305177339,275.6438570005649,61.976821434087164,142.4509889091813,200.02054179630332,40.0,150.0,75.0,62.928885593240885,95.0,208.4429359858125,80.0,80.0,230.0,400.0205417963033
39,100.00996053365503,373.5647936953329,250.0,25.0,62.47652458450647,269.30609859214826,63.75,136.16080474611044,200.009960533655,37.13043984249291,150.0,75.0,63.75,95.0,216.83092597941166,80.0,80.0,230.0,400.0099605336551
40,100.01632644796446,372.6886480624754,250.0,25.0,62.069642800201485,272.27249875230996,59.530703679505066,148.27446741606497,200.0163264479645,40.0,150.0,75.0,63.75,95.0,204.36418964328413,80.0,80.0,230.0,400.0163264479645
41,100.00146857571032,370.01141276093557,250.0,25.0,62.78873624716779,269.97127909036993,63.75,142.20694054669556,200.0014685757103,37.96414065953916,150.0,75.0,63.50384798886174,95.0,212.7984584300723,80.0,80.0,230.0,400.00146857571036
42,100.0,370.11230346844746,249.99861928281467,24.998619282814666,58.913414109553266,282.74783346082296,61.693216367969036,142.35106126085904,200.0,35.803997092968075,149.99861928281467,74.99861928281466,62.99263098362983,94.99861928281466,208.3971538320812,79.99861928281466,79.99861928281466,229.99861928281467,400.0
43,100.0,369.9159032184736,249.99054965036316,24.99054965036313,62.269216768412136,262.1151674787896,63.74054965036313,148.58575862263257,200.0,39.99054965036313,149.99054965036316,74.99054965036312,63.74054965036313,94.99054965036312,212.71850532078938,79.99054965036312,79.99054965036312,229.99054965036316,400.0
44,100.00311037549433,371.37214161443455,250.0,25.0,63.75,261.63893515921114,63.75,148.65868429993793,200.00311037549432,33.3321665208679,150.0,75.0,63.75,95.0,216.73776761983945,80.0,80.0,230.0,400.0031103754944
45,100.04342498870471,371.0909754899869,250.0,25.0,57.793398735343544,270.0197333315044,62.94884941726062,142.26931594519743,200.04342498870471,40.0,150.0,75.0,61.81421844096673,95.0,216.93271168430303,80.0,80.0,230.0,400.04342498870466
46,100.00403215636956,372.73399366002894,250.0,25.0,63.75,274.51872836126404,58.884743396370006,153.9328107260117,200.00403215636956,31.216313174737326,150.0,74.91406801039312,63.75,95.0,204.28626113846954,80.0,80.0,230.0,400.00403215636953
47,100.03229239329086,370.5692493330014,250.0,25.0,60.35006778044191,274.930880375413,60.962423092660366,136.22147133183884,200.03229239329085,40.0,150.0,74.57176660044868,63.45426938628292,95.0,216.8421595714668,80.0,80.0,230.0,400.03229239329085
48,100.00178418525455,370.3533332721168,250.0,25.0,57.406714065104644,270.2454106598394,63.75,142.4530641932655,200.00178418525454,38.15085524245075,150.0,75.0,63.75,95.0,216.88459421186974,80.0,80.0,230.0,400.0017841852546
49,100.0,371.52135627862407,249.99873020204103,24.998730202041028,63.477800747812786,259.55937361901925,61.44089232474253,154.01920161881827,200.0,36.479289004983734,149.99873020204103,74.99873020204103,63.748730202041024,94.99873020204103,212.7640340504313,79.99873020204103,79.99873020204103,229.99873020204103,400.0
